10,Branchlet hairiness (young branchlets),discrete,1,14,Glabrous,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/13322?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#branchlet-glabrous","type":2}]
10,Branchlet hairiness (young branchlets),discrete,1,15,Hairy,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/21328?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#branchlet-hairy","type":2}]
11,Leaf presence,discrete,2,16,Leaves present and not modified,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/21729?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#leaves-present-and-not-modified","type":2}]
11,Leaf presence,discrete,2,17,Leaves present, but modified to phyllodes,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/56044?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#leaves-present-but-modified-to-phyllodes","type":2}]
11,Leaf presence,discrete,2,18,Leaves present, but modified to spines,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/10150?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#leaves-present-but-modified-to-spines","type":2}]
11,Leaf presence,discrete,2,19,Leaves mostly absent or reduced to scales,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/10343?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#leaves-mostly-absent-or-reduced-to-scales","type":2}]
12,Leaf arrangement,discrete,2,20,Alternate,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/31654?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#alternate","type":2}]
12,Leaf arrangement,discrete,2,21,Opposite,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/28088?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#opposite","type":2}]
12,Leaf arrangement,discrete,2,22,Whorled,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/124274?maxsize=1024 ","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#whorled","type":2}]
13,Leaf type,discrete,2,23,Simple or with one leaflet,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/28404?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#simple-or-with-one-leaflet","type":2}]
13,Leaf type,discrete,2,24,Two leaflets,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/25400?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#two-leaflets","type":2}]
13,Leaf type,discrete,2,25,Palmate, with 3 leaflets,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/11296?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#palmate-with-3-leaflets","type":2}]
13,Leaf type,discrete,2,26,Palmate, with more than 3 leaflets,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/31154?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#palmate-with-more-than-3-leaflets","type":2}]
13,Leaf type,discrete,2,27,Pinnate, with 3 leaflets,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/38097?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#pinnate-with-3-leaflets","type":2}]
13,Leaf type,discrete,2,28,Pinnate, with more than 3 leaflets,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/28374?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#pinnate-with-more-than-3-leaflets","type":2}]
13,Leaf type,discrete,2,29,Bipinnate,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/40713?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#bipinnate","type":2}]
14,Leaf tendrils,discrete,2,30,Present,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/25462?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#leaf-tendrils-present","type":2}]
14,Leaf tendrils,discrete,2,31,Absent,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/28374?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#leaf-tendrils-absent","type":2}]
15,Leaf or leaflet shape,discrete,2,32,Ovate or lanceolate,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/21440?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#ovate-or-lanceolate","type":2}]
15,Leaf or leaflet shape,discrete,2,33,Triangular,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/36245?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#triangular","type":2}]
15,Leaf or leaflet shape,discrete,2,34,Trullate,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/21810?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#trullate","type":2}]
15,Leaf or leaflet shape,discrete,2,35,Elliptic,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/125868?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#elliptic","type":2}]
15,Leaf or leaflet shape,discrete,2,36,Orbicular,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/43849?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#orbicular","type":2}]
15,Leaf or leaflet shape,discrete,2,37,Linear,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/28386?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#linear","type":2}]
15,Leaf or leaflet shape,discrete,2,38,Filiform,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/19910?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#filiform","type":2}]
15,Leaf or leaflet shape,discrete,2,39,Subulate,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/13322?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#subulate","type":2}]
15,Leaf or leaflet shape,discrete,2,40,Oblong,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/28228?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#oblong","type":2}]
15,Leaf or leaflet shape,discrete,2,41,Rhomboid,[{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#rhomboid","type":2}]
15,Leaf or leaflet shape,discrete,2,42,Obtriangular,[{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#obtriangular","type":2}]
15,Leaf or leaflet shape,discrete,2,43,Obtrullate,[{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#obtrullate","type":2}]
15,Leaf or leaflet shape,discrete,2,44,Obovate, oblanceolate or clavate,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/11954?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#obovate-oblanceolate-or-clavate","type":2}]
15,Leaf or leaflet shape,discrete,2,45,Spathulate,[{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#spathulate","type":2}]
16,Leaf or leaflet lamina transverse section,discrete,2,46,Rolled or circular,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/39441?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#rolled-or-circular","type":2}]
16,Leaf or leaflet lamina transverse section,discrete,2,47,Three-sided,[{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#three-sided","type":2}]
16,Leaf or leaflet lamina transverse section,discrete,2,48,Flat (horizontally compressed),[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/56394?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#flat-horizontally-compressed","type":2}]
16,Leaf or leaflet lamina transverse section,discrete,2,49,Flat (vertically compressed),[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/13254?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#flat-vertically-compressed","type":2}]
16,Leaf or leaflet lamina transverse section,discrete,2,50,V-shaped or longitudinally folded,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/36803?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#v-shaped-or-longitudinally-folded","type":2}]
16,Leaf or leaflet lamina transverse section,discrete,2,51,Broadly u-shaped,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/41053?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#broadly-u-shaped","type":2}]
16,Leaf or leaflet lamina transverse section,discrete,2,52,Spirally twisted,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/21473?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#spirally-twisted","type":2}]
17,Leaf or leaflet margin,discrete,2,53,Entire,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/55950?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#entire","type":2}]
17,Leaf or leaflet margin,discrete,2,54,Toothed or lobed,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/42843?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#toothed-or-lobed","type":2}]
18,Leaf or leaflet margin deflection,discrete,2,55,Flat,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/56394?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#flat","type":2}]
18,Leaf or leaflet margin deflection,discrete,2,56,Recurved,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/38225?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#recurved","type":2}]
18,Leaf or leaflet margin deflection,discrete,2,57,Revolute,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/41007?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#revolute","type":2}]
18,Leaf or leaflet margin deflection,discrete,2,58,Incurved,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/41993?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#incurved","type":2}]
18,Leaf or leaflet margin deflection,discrete,2,59,Involute,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/25360?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#involute","type":2}]
19,Leaf or leaflet apex shape,discrete,2,60,Acute, acuminate or acicular,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/13200?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#apex-acute-acuminate-or-acicular","type":2}]
19,Leaf or leaflet apex shape,discrete,2,61,Obtuse or rounded,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/11352?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#apex-obtuse-or-rounded","type":2}]
19,Leaf or leaflet apex shape,discrete,2,62,Bilobed or emarginate or retuse or sagittate,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/54954?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#apex bilobed, emarginate-or-retuse","type":2}]
19,Leaf or leaflet apex shape,discrete,2,63,Truncate,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/55974?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#apex-truncate","type":2}]
20,Leaf or leaflet blade base,discrete,2,64,Cordate,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/43083?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#base-cordate","type":2}]
20,Leaf or leaflet blade base,discrete,2,65,Attenuate to cuneate,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/28404?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#base-attenuate-to-cuneate","type":2}]
20,Leaf or leaflet blade base,discrete,2,66,Obtuse or rounded,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/56350?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#base-obtuse-or-rounded","type":2}]
20,Leaf or leaflet blade base,discrete,2,67,Truncate,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/35471?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#base-truncate","type":2}]
21,Leaf or leaflet surface hairiness (upper),discrete,2,68,Glabrous,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/28220?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#upper-leaf-surface-glabrous","type":2}]
21,Leaf or leaflet surface hairiness (upper),discrete,2,69,Hairy,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/21392?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#upper-leaf-surface-hairy","type":2}]
22,Leaf or leaflet surface hairiness (lower),discrete,2,70,Glabrous,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/37537?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#lower-leaf-surface-glabrous","type":2}]
22,Leaf or leaflet surface hairiness (lower),discrete,2,71,Hairy,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/123716?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#lower-leaf-surface-hairy","type":2}]
23,Leaf lamina length,grouping,2,,,
24,Leaf or leaflet venation,discrete,2,72,Midrib and reticulum visible,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/43107?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#midrib-and-reticulum-visible","type":2}]
24,Leaf or leaflet venation,discrete,2,73,Pinnate,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/123896?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#pinnate","type":2}]
24,Leaf or leaflet venation,discrete,2,74,Sub-parallel,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/28034?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#sub-parallel","type":2}]
24,Leaf or leaflet venation,discrete,2,75,Palmate,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/124276?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#palmate","type":2}]
24,Leaf or leaflet venation,discrete,2,76,Midrib prominent only,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/34254?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#midrib-prominent-only","type":2}]
24,Leaf or leaflet venation,discrete,2,77,Venation not or scarcely visible,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/36385?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#venation-not-or-scarcely-visible","type":2}]
25,Leaflet length (longest leaflet),grouping,2,,,
26,Leaflets stipellate,discrete,2,78,Present,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/42587?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#stipellae-present","type":2}]
26,Leaflets stipellate,discrete,2,79,Absent,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/28374?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#stipellae-absent","type":2}]
27,Petiole presence,discrete,2,80,Present,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/21718?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#petiole-present","type":2}]
27,Petiole presence,discrete,2,81,Absent,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/125868?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#petiole-absent","type":2}]
28,Stipule presence,discrete,2,82,Present beyond leaf expansion,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/42463?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#present-beyond-leaf-expansion","type":2}]
28,Stipule presence,discrete,2,83,Caducous (present and early deciduous),[{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#caducous-present-and-early-deciduous","type":2}]
28,Stipule presence,discrete,2,84,Entirely absent,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/25294?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#entirely-absent","type":2}]
29,Stipule fusion,discrete,2,85,Stipules fused behind the axillary bud,[{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#stipules-fused-behind-the-axillary-bud","type":2}]
29,Stipule fusion,discrete,2,86,Stipules free,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/42463?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#stipules-free","type":2}]
29,Stipule fusion,discrete,2,87,Amplexicaul,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/25448?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#amplexicaul","type":2}]
29,Stipule fusion,discrete,2,88,Fused to petiole,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/55014?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#fused-to-petiole","type":2}]
30,Flower-subtending bracts persistence,discrete,3,89,Present and persistent,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/37229?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#bracts-present-and-persistent","type":2}]
30,Flower-subtending bracts persistence,discrete,3,90,Present but caducous,[{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#bracts-present-but-caducous","type":2}]
30,Flower-subtending bracts persistence,discrete,3,91,Apparently absent,[{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#bracts-apparently-absent","type":2}]
31,Inflorescence or flower position,discrete,3,92,Terminal,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/36031?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#terminal","type":2}]
31,Inflorescence or flower position,discrete,3,93,Axillary,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/25292?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#axillary","type":2}]
31,Inflorescence or flower position,discrete,3,94,Both,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/38085?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#both","type":2}]
31,Inflorescence or flower position,discrete,3,95,Leaf-opposed,[{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#leaf-opposed","type":2}]
32,Pedicel presence,discrete,3,96,Present,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/31654?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#pedicel-present","type":2}]
32,Pedicel presence,discrete,3,97,Absent,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/42349?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#pedicel-absent","type":2}]
33,Calyx hairiness,discrete,3,98,Glabrous,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/34515?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#calyx-glabrous","type":2}]
33,Calyx hairiness,discrete,3,99,Hairy,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/40995?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#calyx-hairy","type":2}]
34,Calyx tube relative length,discrete,3,100,Shorter than lobes,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/54666?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#shorter-than-lobes","type":2}]
34,Calyx tube relative length,discrete,3,101,Equal to the lobes (within 10%),[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/27988?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#equal-to-the-lobes-within-10%","type":2}]
34,Calyx tube relative length,discrete,3,102,Longer than lobes,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/54788?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#longer-than-lobes","type":2}]
35,Calyx length,grouping,3,,,
36,Calyx lobe apex shape,discrete,3,103,Acute or acuminate,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/38247?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#acute-or-acuminate","type":2}]
36,Calyx lobe apex shape,discrete,3,104,Rounded, truncate or obtuse,[{"caption":"Image","path":"https://data.rbg.vic.gov.au/cip/preview/image/public/18574?maxsize=1024","type":2},{"caption":"Information","path":"https://vicflora.rbg.vic.gov.au/pages/fabaceae#rounded-truncate-or-obtuse","type":2}]
